Table name M3;Table name User;Column name M3;Column name M3
MPAGRH;Purchase agreement - header;AHRMAP;Include raw material prices
MPAGRH;Purchase agreement - header;AHCIVC;Check item/supplier combination
MPAGRH;Purchase agreement - header;AHDDPL;Length of firm delivery schedule
MPAGRH;Purchase agreement - header;AHRDPL;Fabrication delivery schedule in days
MPAGRH;Purchase agreement - header;AHPDPL;Preliminary delivery schedule in days
MPAGRH;Purchase agreement - header;AHFDPL;Forecast days in delivery schedule
MPAGRH;Purchase agreement - header;AHAGRA;Agreed rate
MPAGRH;Purchase agreement - header;AHCUFP;Agreed maximum rate
MPAGRH;Purchase agreement - header;AHCUFN;Agreed minimum rate
MPAGRH;Purchase agreement - header;AHAGAM;Agreement amount
MPAGRH;Purchase agreement - header;AHPAAM;Purchased amount
MPAGRH;Purchase agreement - header;AHQUOT;RFQ number
MPAGRH;Purchase agreement - header;AHWHLO;Warehouse
MPAGRH;Purchase agreement - header;AHPGDP;Number of print generations
MPAGRH;Purchase agreement - header;AHMREP;Maximum repair cost
MPAGRH;Purchase agreement - header;AHSNRC;Serial number return code
MPAGRH;Purchase agreement - header;AHSNAD;Serial number administration
MPAGRH;Purchase agreement - header;AHMODA;Modification permitted
MPAGRH;Purchase agreement - header;AHSEQN;Sequence number
MPAGRH;Purchase agreement - header;AHWARE;Manufacturer warranty
MPAGRH;Purchase agreement - header;AHAGND;Discount agreement number
MPAGRH;Purchase agreement - header;AHAGPT;Agreement priority
MPAGRH;Purchase agreement - header;AHTXID;Text identity
MPAGRH;Purchase agreement - header;AHDTID;Data identity
MPAGRH;Purchase agreement - header;AHCUDE;Currency-dependent
MPAGRH;Purchase agreement - header;AHSBAN;Self-billing agreement number
MPAGRH;Purchase agreement - header;AHACGR;Object access group
MPAGRH;Purchase agreement - header;AHFRAL;Freight rate aggregation level
MPAGRH;Purchase agreement - header;AHROUT;Route
MPAGRH;Purchase agreement - header;AHRODN;Route departure
MPAGRH;Purchase agreement - header;AHRGDT;Entry date
MPAGRH;Purchase agreement - header;AHLMDT;Change date
MPAGRH;Purchase agreement - header;AHCHID;Changed by
MPAGRH;Purchase agreement - header;AHRGTM;Entry time
MPAGRH;Purchase agreement - header;AHCHNO;Change number
MPAGRH;Purchase agreement - header;AHLMTS;Timestamp
MPAGRH;Purchase agreement - header;AHRAGR;Exclude from rebate agreement
MPAGRH;Purchase agreement - header;AHDIMA;Distribution accounting method
MPAGRH;Purchase agreement - header;AHDILV;Distribution level
MPAGRH;Purchase agreement - header;AHFDUN;Freight distribution unit type
MPAGRH;Purchase agreement - header;AHRCME;Reconciliation method
MPAGRH;Purchase agreement - header;AHIINT;Included in internal freight cost
MPAGRH;Purchase agreement - header;AHIIPO;Included in freight cost on PO trans
MPAGRH;Purchase agreement - header;AHIEXT;Included in freight charge to consignee
MPAGRH;Purchase agreement - header;AHFCID;Freight charge ID
MPAGRH;Purchase agreement - header;AHDIIS;Auto distribution at issue
MPAGRH;Purchase agreement - header;AHINFQ;Invoicing frequency number
MPAGRH;Purchase agreement - header;AHPORG;Purchase organization
MPAGRL;Purchase agreement - lines;AICONO;Company
MPAGRL;Purchase agreement - lines;AISUNO;Supplier
MPAGRL;Purchase agreement - lines;AIAGNB;Agreement number
MPAGRL;Purchase agreement - lines;AIFVDT;Valid from
MPAGRL;Purchase agreement - lines;AIGRPI;Group ID
MPAGRL;Purchase agreement - lines;AIOBV1;Start value 1
MPAGRL;Purchase agreement - lines;AIOBV2;Start value 2
MPAGRL;Purchase agreement - lines;AIOBV3;Start value 3
MPAGRL;Purchase agreement - lines;AIOBV4;Start value 4
MPAGRL;Purchase agreement - lines;AIFACI;Facility
MPAGRL;Purchase agreement - lines;AIUVDT;Valid to
MPAGRL;Purchase agreement - lines;AIAGPT;Agreement priority
MPAGRL;Purchase agreement - lines;AIDLSH;Delivery share
MPAGRL;Purchase agreement - lines;AIAGQT;Agreed quantity
MPAGRL;Purchase agreement - lines;AIPUQT;Purchased quantity
MPAGRL;Purchase agreement - lines;AIPAAM;Purchased amount
MPAGRL;Purchase agreement - lines;AISUPR;Setup price
MPAGRL;Purchase agreement - lines;AILEA1;Supply lead time
MPAGRL;Purchase agreement - lines;AIPUCD;Purchase price quantity
MPAGRL;Purchase agreement - lines;AIVOLI;Purchase commitment
MPAGRL;Purchase agreement - lines;AIPODI;Order total discount base
MPAGRL;Purchase agreement - lines;AIUASU;Update material plan
MPAGRL;Purchase agreement - lines;AIBOFO;Bonus generating
MPAGRL;Purchase agreement - lines;AIBOGE;Bonus item
MPAGRL;Purchase agreement - lines;AIREQU;Renewal quantity
MPAGRL;Purchase agreement - lines;AIRENA;Agreement renewal amount
MPAGRL;Purchase agreement - lines;AIAGFF;Agreement utilization rate
MPAGRL;Purchase agreement - lines;AISEQN;Sequence number
MPAGRL;Purchase agreement - lines;AIPTCD;Purchase price text
MPAGRL;Purchase agreement - lines;AIWAL1;Warranty limit 1
MPAGRL;Purchase agreement - lines;AIWAL2;Warranty limit 2
MPAGRL;Purchase agreement - lines;AIWAL3;Warranty limit 3
MPAGRL;Purchase agreement - lines;AIWAL4;Warranty limit 4
MPAGRL;Purchase agreement - lines;AISAGL;Status agreement line
MPAGRL;Purchase agreement - lines;AITXID;Text identity
MPAGRL;Purchase agreement - lines;AIDTID;Data identity
MPAGRL;Purchase agreement - lines;AIUNIT;Unit of measure
MPAGRL;Purchase agreement - lines;AIORTY;Order type
MPAGRL;Purchase agreement - lines;AIGRMT;Goods receiving method
MPAGRL;Purchase agreement - lines;AIITNO;Item number
MPAGRL;Purchase agreement - lines;AIRGDT;Entry date
MPAGRL;Purchase agreement - lines;AILMDT;Change date
MPAGRL;Purchase agreement - lines;AICHID;Changed by
MPAGRL;Purchase agreement - lines;AIRGTM;Entry time
MPAGRL;Purchase agreement - lines;AICHNO;Change number
MPAGRL;Purchase agreement - lines;AIORCO;Country of origin
MPAGRL;Purchase agreement - lines;AILMTS;Timestamp
MPAGRL;Purchase agreement - lines;AIXHUN;X-hire unit of measure
MPAGRL;Purchase agreement - lines;AIDEFD;Detention free-time - days
MPAGRL;Purchase agreement - lines;AIDEFH;Detention free-time - hours
MPAGRL;Purchase agreement - lines;AIDEFM;Detention free-time - minutes
MPAGRL;Purchase agreement - lines;AIWSCA;Costing model
MPAGRL;Purchase agreement - lines;AIRVQT;Received quantity
MPAGRL;Purchase agreement - lines;AIPUUN;Purchase order U/M
MPAGRL;Purchase agreement - lines;AIPPUN;Purchase price U/M
MPAGRL;Purchase agreement - lines;AIPORG;Purchase organization
MPAGRL;Purchase agreement - lines;AIRDUR;Rental duration
MPAGRL;Purchase agreement - lines;AISRGR;Supplier rebate generating
MPAGRP;Purchase agreement prices;AJCONO;Company
MPAGRP;Purchase agreement prices;AJSUNO;Supplier
MPAGRP;Purchase agreement prices;AJAGNB;Agreement number
MPAGRP;Purchase agreement prices;AJFRQT;From quantity
MPAGRP;Purchase agreement prices;AJGRPI;Group ID
MPAGRP;Purchase agreement prices;AJOBV1;Start value 1
MPAGRP;Purchase agreement prices;AJOBV2;Start value 2
MPAGRP;Purchase agreement prices;AJOBV3;Start value 3
MPAGRP;Purchase agreement prices;AJOBV4;Start value 4
MPAGRP;Purchase agreement prices;AJFVDT;Valid from
MPAGRP;Purchase agreement prices;AJFACI;Facility
MPAGRP;Purchase agreement prices;AJSEQN;Sequence number
MPAGRP;Purchase agreement prices;AJPUPR;Purchase price
MPAGRP;Purchase agreement prices;AJDIP3;Discount 3
MPAGRP;Purchase agreement prices;AJMAPR;Normal price
MPAGRP;Purchase agreement prices;AJTXID;Text identity
MPAGRP;Purchase agreement prices;AJRGDT;Entry date
MPAGRP;Purchase agreement prices;AJLMDT;Change date
MPAGRP;Purchase agreement prices;AJCHID;Changed by
MPAGRP;Purchase agreement prices;AJRGTM;Entry time
MPAGRP;Purchase agreement prices;AJCHNO;Change number
MPCCDF;Calcul definitions;ILCONO;Company
MPCCDF;Calcul definitions;ILWSCA;Costing model
MPCCDF;Calcul definitions;ILCDSE;Sequence number - costing element
MPCCDF;Calcul definitions;ILCEID;Costing element
MPCCDF;Calcul definitions;ILTXID;Text identity
MPCCDF;Calcul definitions;ILRGDT;Entry date
MPCCDF;Calcul definitions;ILRGTM;Entry time
MPCCDF;Calcul definitions;ILLMDT;Change date
MPCCDF;Calcul definitions;ILCHNO;Change number
MPCCDF;Calcul definitions;ILCHID;Changed by
MPCELE;Costing Element;INCONO;Company
MPCELE;Costing Element;INCEID;Costing element
MPCELE;Costing Element;INTX30;Text
MPCELE;Costing Element;INTX15;Name
MPCELE;Costing Element;INOBT1;Object type
MPCELE;Costing Element;INOBT2;Object type
MPCELE;Costing Element;INOBT3;Object type
MPCELE;Costing Element;INWSOP;Costing operator
MPCELE;Costing Element;INPOOV;Markup
MPCELE;Costing Element;INEXTY;Charge type
MPCELE;Costing Element;INDIMT;Distribution method
MPCELE;Costing Element;INDIUN;Distribution unit type
MPCELE;Costing Element;INEXIC;Charge invoicing
MPCELE;Costing Element;INACRF;User-defined accounting control object
MPCELE;Costing Element;INVTCD;VAT code
MPCELE;Costing Element;INATI1;Attribute identity
MPCELE;Costing Element;INATI2;Attribute identity
MPCELE;Costing Element;INATI3;Attribute identity
MPCELE;Costing Element;INMRF1;Value in range
MPCELE;Costing Element;INMRF2;Value in range
MPCELE;Costing Element;INMRF3;Value in range
MPCELE;Costing Element;INIVCQ;Invoice charge quantity
MPCELE;Costing Element;INTHPR;3rd party charges
MPCELE;Costing Element;INHELV;Hide element
MPCELE;Costing Element;INTXID;Text identity
MPCELE;Costing Element;INRGDT;Entry date
MPCELE;Costing Element;INRGTM;Entry time
MPCELE;Costing Element;INLMDT;Change date
MPCELE;Costing Element;INCHNO;Change number
MPCELE;Costing Element;INCHID;Changed by
MPCELE;Costing Element;INTAXC;Tax code customer/address
MPCELE;Costing Element;INOBT4;Object type
MPCELE;Costing Element;INOBT5;Object type
MPCELE;Costing Element;INATI4;Attribute identity
MPCELE;Costing Element;INATI5;Attribute identity
MPCELE;Costing Element;INFMID;Formula
MPCELE;Costing Element;INRESI;Result identity
MPCELE;Costing Element;INCTY2;Charge category
MPCLAH;Purchase order claim, header;CHCONO;Company
MPCLAH;Purchase order claim, header;CHCLAN;Claim number
MPCLAH;Purchase order claim, header;CHFACI;Facility
MPCLAH;Purchase order claim, header;CHWHLO;Warehouse
MPCLAH;Purchase order claim, header;CHPUNO;Purchase order number
MPCLAH;Purchase order claim, header;CHSUNO;Supplier
MPCLAH;Purchase order claim, header;CHCLAL;Lowest claim status
MPCLAH;Purchase order claim, header;CHCLAH;Highest claim status
MPCLAH;Purchase order claim, header;CHCLAD;Claim date
MPCLAH;Purchase order claim, header;CHCUCD;Currency
MPCLAH;Purchase order claim, header;CHYRE1;Your reference
MPCLAH;Purchase order claim, header;CHCLRE;Claim officer
MPCLAH;Purchase order claim, header;CHCLRF;Claim reference
MPCLAH;Purchase order claim, header;CHREPT;Replacement delivery
MPCLAH;Purchase order claim, header;CHCOMD;Supplementary delivery
MPCLAH;Purchase order claim, header;CHCRTI;Credit to issue
MPCLAH;Purchase order claim, header;CHCORE;Cost to repair
MPCLAH;Purchase order claim, header;CHUPAV;Update material plan
MPCLAH;Purchase order claim, header;CHCLCC;Claim line create code
MPCLAH;Purchase order claim, header;CHRPTD;Replacement delivery date
MPCLAH;Purchase order claim, header;CHLEDT;First printout date
MPCLAH;Purchase order claim, header;CHOTA1;Text line 1
MPCLAH;Purchase order claim, header;CHOTA2;Text line 2
MPCLAH;Purchase order claim, header;CHOTA3;Text line 3
MPCLAH;Purchase order claim, header;CHSUDO;Delivery note number
MPCLAH;Purchase order claim, header;CHSORN;Supplier order number
MPCLAH;Purchase order claim, header;CHRCLD;Receipt date
MPCLAH;Purchase order claim, header;CHTTID;Transaction identity
MPCLAH;Purchase order claim, header;CHCMCO;Media profile
MPCLAH;Purchase order claim, header;CHTFNO;Facsimile transmission number
MPCLAH;Purchase order claim, header;CHYSVI;Via address company
MPCLAH;Purchase order claim, header;CHYSA1;Address line 1
MPCLAH;Purchase order claim, header;CHYSA2;Address line 2
MPCLAH;Purchase order claim, header;CHYSA3;Address line 3
MPCLAH;Purchase order claim, header;CHYSA4;Address line 4
MPCLAH;Purchase order claim, header;CHYFIN;Final destination company
MPCLAH;Purchase order claim, header;CHYFA1;Address line 1
MPCLAH;Purchase order claim, header;CHYFA2;Address line 2
MPCLAH;Purchase order claim, header;CHYFA3;Address line 3
MPCLAH;Purchase order claim, header;CHYFA4;Address line 4
MPCLAH;Purchase order claim, header;CHCONM;Company name
MPCLAH;Purchase order claim, header;CHADR1;Address line 1
MPCLAH;Purchase order claim, header;CHADR2;Address line 2
MPCLAH;Purchase order claim, header;CHADR3;Address line 3
MPCLAH;Purchase order claim, header;CHADR4;Address line 4
MPCLAH;Purchase order claim, header;CHRPRE;Responsible for reporting
MPCLAH;Purchase order claim, header;CHMEDC;Media
MPCLAH;Purchase order claim, header;CHPONO;Postal code
MPCLAH;Purchase order claim, header;CHECAR;State
MPCLAH;Purchase order claim, header;CHCSCD;Country
MPCLAH;Purchase order claim, header;CHTOWN;City
MPCLAH;Purchase order claim, header;CHPONS;Postal code
MPCLAH;Purchase order claim, header;CHECAS;State
MPCLAH;Purchase order claim, header;CHCSCS;Country
MPCLAH;Purchase order claim, header;CHTOWS;City
MPCLAH;Purchase order claim, header;CHPONF;Postal code
MPCLAH;Purchase order claim, header;CHECAF;State
MPCLAH;Purchase order claim, header;CHCSCF;Country
MPCLAH;Purchase order claim, header;CHTOWF;City
MPCLAH;Purchase order claim, header;CHTXID;Text identity
MPCLAH;Purchase order claim, header;CHRGDT;Entry date
MPCLAH;Purchase order claim, header;CHRGTM;Entry time
MPCLAH;Purchase order claim, header;CHLMDT;Change date
MPCLAH;Purchase order claim, header;CHCHNO;Change number
MPCLAH;Purchase order claim, header;CHCHID;Changed by
MPCLAH;Purchase order claim, header;CHRTOT;Return-to-supplier order type
MPCLAH;Purchase order claim, header;CHRTOC;Return-to-supplier order category
MPCLAH;Purchase order claim, header;CHLMTS;Timestamp
MPCLAH;Purchase order claim, header;CHCVE1;Consolidation value 1
MPCLAH;Purchase order claim, header;CHCVE2;Consolidation value 2
MPCLAH;Purchase order claim, header;CHCVE3;Consolidation value 3
MPCLAH;Purchase order claim, header;CHCVE4;Consolidation value 4
MPCLAH;Purchase order claim, header;CHCVE5;Consolidation value 5
MPCLAH;Purchase order claim, header;CHDLDT;Planned delivery date
MPCLAH;Purchase order claim, header;CHUSD1;User-defined field
MPCLAH;Purchase order claim, header;CHUSD2;User-defined field
MPCLAH;Purchase order claim, header;CHUSD3;User-defined field
MPCLAH;Purchase order claim, header;CHUSD4;User-defined field
MPCLAH;Purchase order claim, header;CHUSD5;User-defined field
MPCLAH;Purchase order claim, header;CHFRCO;County ID
MPCLAH;Purchase order claim, header;CHFRCF;County ID
MPCLAH;Purchase order claim, header;CHFRCS;County ID
MPCLAH;Purchase order claim, header;CHWCLS;Warranty claim - status
MPCLAH;Purchase order claim, header;CHECLN;External claim number
MPCLAH;Purchase order claim, header;CHCPOL;Core policy
MPCLAL;Purchase order claim;CLCONO;Company
MPCLAL;Purchase order claim;CLCLAN;Claim number
MPCLAL;Purchase order claim;CLCLLN;Claim order line
MPCLAL;Purchase order claim;CLFACI;Facility
MPCLAL;Purchase order claim;CLWHLO;Warehouse
MPCLAL;Purchase order claim;CLPNLI;Purchase order line
MPCLAL;Purchase order claim;CLPNLS;Purchase order line subnumber
MPCLAL;Purchase order claim;CLCLIS;Claim status
MPCLAL;Purchase order claim;CLITNO;Item number
MPCLAL;Purchase order claim;CLPRCS;Service process
MPCLAL;Purchase order claim;CLSUFI;Service
MPCLAL;Purchase order claim;CLSITE;Supplier item number
MPCLAL;Purchase order claim;CLPITD;Purchase order item name
MPCLAL;Purchase order claim;CLPITT;Purchase order item description
MPCLAL;Purchase order claim;CLREPN;Receiving number
MPCLAL;Purchase order claim;CLBANO;Lot number
MPCLAL;Purchase order claim;CLICAM;Quality inspection cost amount
MPCLAL;Purchase order claim;CLRVQA;Received quantity
MPCLAL;Purchase order claim;CLCAQA;Approved quantity - alternate U/M
MPCLAL;Purchase order claim;CLRJQA;Rejected quantity
MPCLAL;Purchase order claim;CLSCRE;Rejection reason
MPCLAL;Purchase order claim;CLPUUN;Purchase order U/M
MPCLAL;Purchase order claim;CLMOVC;Separation
MPCLAL;Purchase order claim;CLTXID;Text identity
MPCLAL;Purchase order claim;CLRGDT;Entry date
MPCLAL;Purchase order claim;CLRGTM;Entry time
MPCLAL;Purchase order claim;CLLMDT;Change date
MPCLAL;Purchase order claim;CLCHNO;Change number
MPCLAL;Purchase order claim;CLCHID;Changed by
MPCLAL;Purchase order claim;CLWHSL;Location
MPCLAL;Purchase order claim;CLISAM;Quality inspection cost amount
MPCLAL;Purchase order claim;CLPCQA;Partly credited quantity
MPCLAL;Purchase order claim;CLRSQA;Rejected quantity
MPCLAL;Purchase order claim;CLSSRE;Rejection reason
MPCLAL;Purchase order claim;CLCRNN;Credit note number
MPCLAL;Purchase order claim;CLCRND;Credit note date
MPCLAL;Purchase order claim;CLCRSS;Credit status
MPCLAL;Purchase order claim;CLRE20;Reference
MPCLAL;Purchase order claim;CLENNO;Entitlement number
MPCLAL;Purchase order claim;CLPUNO;Purchase order number
MPCLAL;Purchase order claim;CLUSD1;User-defined field
MPCLAL;Purchase order claim;CLUSD2;User-defined field
MPCLAL;Purchase order claim;CLUSD3;User-defined field
MPCLAL;Purchase order claim;CLUSD4;User-defined field
MPCLAL;Purchase order claim;CLUSD5;User-defined field
MPCLAL;Purchase order claim;CLCAMU;Container
MPCLAL;Purchase order claim;CLWCLS;Warranty claim - status
MPCLAL;Purchase order claim;CLWAD1;Warranty field
MPCLAL;Purchase order claim;CLWAD2;Warranty field
MPCLAL;Purchase order claim;CLWAD3;Warranty field
MPCLAL;Purchase order claim;CLWAD4;Warranty field
MPCLAL;Purchase order claim;CLWAD5;Warranty field
